Prunus kansuensis	NC_023956
Prunus maximowiczii	NC_026981
Prunus mume	NC_023798
Prunus padus	NC_026982
Prunus persica	NC_014697
Prunus pseudocerasus	NC_030599
Prunus yedoensis	NC_026980
Pseudendoclonium akinetum	NC_008114
Pseudo-nitzschia multiseries	NC_027721
Pseudocharacium americanum	NC_034711
Pseudochloris wilhelmii	NC_025547
Pseudolarix amabilis	NC_030631
Pseudomuriella schumacherensis	NC_029669
Pseudoneochloris marina	NC_034710
Pseudophoenix vinifera	NC_020364
Pseudosasa japonica	NC_028328
Pseudosorghum fasciculare	NC_035024
Pseudotsuga sinensis var. wilsoniana	NC_016064
Psidium guajava	NC_033355
Psilotum nudum	NC_003386
Pteridium aquilinum subsp. aquilinum	NC_014348
Pterogastra divaricata	NC_031885
Pterygopleurum neurophyllum	NC_033345
Ptilidium pulcherrimum	NC_015402
Puccinellia nuttalliana	NC_027485
Puelia olyriformis	NC_023449
Pugionium cornutum	NC_030516
Pugionium dolabratum	NC_030515
Punica granatum	NC_035240
Pycnococcus provasolii	NC_012097
Pyramimonas parkeae	NC_012099
Pyropia haitanensis	NC_021189
Pyropia perforata	NC_024050
Pyropia pulchra	NC_029861
Pyropia yezoensis	NC_007932
Pyrus pashia	NC_034909
Pyrus pyrifolia	NC_015996
Pyrus spinosa	NC_023130
Quercus aliena	NC_026790
Quercus aquifolioides	NC_026913
Quercus baronii	NC_029490
Quercus dolicholepis	NC_031357
Quercus rubra	NC_020152
Quercus spinosa	NC_026907
Quercus variabilis	NC_031356
Raddia brasiliensis	NC_026966
Ranunculus macranthus	NC_008796
Ranunculus occidentalis	NC_031651
Raphanus sativus	NC_024469
Ravenala madagascariensis	NC_022927
Rehmannia chingii	NC_033534
Rehmannia elata	NC_034312
Rehmannia glutinosa	NC_034308
Rehmannia henryi	NC_034309
Rehmannia piasezkii	NC_034311
Rehmannia solanifolia	NC_034310
Retrophyllum piresii	NC_024827
Rhazya stricta	NC_024292
Rheum palmatum	NC_027728
Rhexia virginica	NC_031886
Rhizanthella gardneri	NC_014874
Rhizosolenia imbricata	NC_025311
Rhodochaete parvula	NC_031180
Rhodomela confervoides	NC_035271
Rhodomonas salina	NC_009573
Rhodymenia pseudopalmata	NC_031144
Rhus chinensis	NC_033535
Rhynchanthera bracteata	NC_031887
Rhynchoryza subulata	NC_016718
Ricinus communis	NC_016736
Rosa roxburghii	NC_032038
Rosmarinus officinalis	NC_027259
Rottboellia cochinchinensis	NC_030615
Roundia cardiophora	NC_025312
Roya anglica	NC_024168
Roya obtusa	NC_030315
Sabal domingensis	NC_026444
Sabia yunnanensis	NC_029431
Saccharina japonica	NC_018523
Saccharum arundinaceum	NC_030777
Saccharum hybrid cultivar	NC_029221
Saccharum hybrid cultivar NCo 310	NC_006084
Saccharum hybrid cultivar SP80-3280	NC_005878
Saccharum officinarum	NC_035224
Saccharum spontaneum	NC_034802
Sagittaria lichuanensis	NC_029815
Salacca ramosiana	NC_029954
Salicornia bigelovii	NC_027226
Salicornia brachiata	NC_027224
Salicornia europaea	NC_027225
Salix babylonica	NC_028350
Salix interior	NC_024681
Salix purpurea	NC_026722
Salix suchowensis	NC_026462
Salpinga maranonensis	NC_031888
Salvia japonica	NC_035233
Salvia miltiorrhiza	NC_020431
Samanea saman	NC_034992
Sambucus williamsii	NC_033878
Sanionia uncinata	NC_025668
Sapindus mukorossi	NC_025554
Saracha punctata	NC_026694
Sargassum horneri	NC_029856
Sargassum thunbergii	NC_029134
Sarocalamus faberi	NC_024713
Sartidia dewinteri	NC_027147
Sartidia perrieri	NC_027146
Saussurea involucrata	NC_029465
Schefflera delavayi	NC_022813
Schefflera heptaphylla	NC_029764
Scherffelia dubia	NC_029807
Schimmelmannia schousboei	NC_031168
Schisandra chinensis	NC_034908
Schizachyrium brevifolium	NC_035013
Schizachyrium exile	NC_035029
Schizachyrium imberbe	NC_035045
Schizachyrium sanguineum	NC_035015
Schizachyrium scoparium	NC_035032
Schizachyrium spicatum	NC_035039
Schizachyrium tenerum	NC_035043
Schizomeris leibleinii	NC_015645
Schizymenia dubyi	NC_031169
Schoenolirion croceum	NC_032710
Schoepfia jasminodora	NC_034228
Schrenkiella parvula	NC_028726
Schwalbea americana	NC_023115
Sciadopitys verticillata	NC_029734
Sciaphila densiflora	NC_027659
Scinaia undulata	NC_031664
Sclerotheca viridiflora	NC_035396
Scopolia parviflora	NC_030282
Scrophularia buergeriana	NC_031437
Scrophularia takesimensis	NC_026202
Scutellaria baicalensis	NC_027262
Scutellaria insignis	NC_028533
Scutellaria lateriflora	NC_034693
Sebdenia flabellata	NC_031170
Secale cereale	NC_021761
Sedum oryzifolium	NC_027837
Sedum sarmentosum	NC_023085
Sedum takesimense	NC_026065
Selaginella moellendorffii	NC_013086
Senna tora	NC_030193
Sequoia sempervirens	NC_030372
Serenoa repens	NC_029953
Sesamum indicum	NC_016433
Seseli montanum	NC_027451
Setaria italica	NC_022850
Setaria viridis	NC_028075
Sheathia arcuata	NC_035231
Silene capitata	NC_035226
Silene chalcedonica	NC_023359
Silene conica	NC_016729
Silene conoidea	NC_023358
Silene latifolia	NC_016730
Silene noctiflora	NC_016728
Silene paradoxa	NC_023360
Silene vulgaris	NC_016727
Silybum marianum	NC_028027
Sinadoxa corydalifolia	NC_032040
Sinapis arvensis	NC_035303
Sinojackia xylocarpa	NC_035418
Sinopodophyllum hexandrum	NC_027732
Sobralia aff. bouchei HTK-2015	NC_028209
Sobralia callosa	NC_028147
Solanum berthaultii	NC_034951
Solanum bulbocastanum	NC_007943
Solanum cheesmaniae	NC_026876
Solanum chilense	NC_026877
Solanum commersonii	NC_028069
Solanum galapagense	NC_026878
Solanum habrochaites	NC_026879
Solanum lycopersicum	NC_007898
Solanum lycopersicum	AC_000188
Solanum melongena	NC_030207
Solanum neorickii	NC_026880
Solanum nigrum	NC_028070
Solanum peruvianum	NC_026881
Solanum pimpinellifolium	NC_026882
Solanum tuberosum	NC_008096
Solenopsis bivonae	NC_035397
Soliva sessilis	NC_034851
Solms-laubachia eurycarpa	NC_034359
Sonderella linearis	NC_035289
Sorghastrum nutans	NC_030498
Sorghum bicolor	NC_008602
Sorghum timorense	NC_023800
Spathiphyllum kochii	NC_030371
Sphagnum palustre	NC_030198
Spinacia oleracea	NC_002202
Spirodela polyrhiza	NC_015891
Spirogyra maxima	NC_030355
Spondias bahiensis	NC_030526
Spondias tuberosa	NC_030527
Sporobolus heterolepis	NC_029417
Sporobolus maritimus	NC_027650
Sporobolus michauxianus	NC_029416
Sporolithon durum	NC_029857
Spyridia filamentosa	NC_035285
Stachys byzantina	NC_029825
Stachys chamissonis	NC_029822
Stachys coccinea	NC_029823
Stachys sylvatica	NC_029824
Stangeria eriopus	NC_026041
Staurastrum punctulatum	NC_008116
Steinchisma laxum	NC_030499
Stenogyne bifida	NC_029818
Stenogyne haliakalae	NC_029817
Stenogyne kanehoana	NC_029821
Stephania japonica	NC_029432
Stichococcus bacillaris	NC_025527
Stigeoclonium helveticum	NC_008372
Stipa hymenoides	NC_027464
Stipa lipskyi	NC_028444
Stipa purpurea	NC_029390
Stockwellia quadrifida	NC_022414
Streptochaeta spicata	NC_033862
Styrax grandiflorus	NC_030539
Swertia mussotii	NC_031155
Syagrus coronata	NC_029241
Symbiochloris handae	NC_025524
Symphyocladia dendroidea	NC_035267
Symplocarpus renifolius	NC_033970
Syntrichia ruralis	NC_012052
Taenioma perpusillum	NC_035295
Tahina spectabilis	NC_029952
Taiwania cryptomerioides	NC_016065
Taiwania flousiana	NC_021441
Takakia lepidozioides	NC_028738
Talipariti hamabo	NC_030195
Tanaecium tetragonolobum	NC_027955
Taraxacum amplum	NC_031816
Taraxacum brevicorniculatum	NC_032056
Taraxacum kok-saghyz	NC_032057
Taraxacum mongolicum	NC_031396
Taraxacum obtusifrons	NC_031815
Taraxacum officinale	NC_030772
Taraxacum platycarpum	NC_031395
Tarenaya hassleriana	NC_034364
Taxodium distichum	NC_034941
Taxus baccata	NC_035066
Taxus mairei	NC_020321
Tectona grandis	NC_020098
Teleaulax amphioxeia	NC_027589
Tenaxia guillarmodiae	NC_029897
Tetracentron sinense	NC_021425
Tetradesmus obliquus	NC_008101
Tetradoxa omeiensis	NC_034793
Tetraphis pellucida	NC_024291
Tetrastigma hemsleyanum	NC_029339
Thalassiosira oceanica CCMP1005	NC_014808
Thalassiosira pseudonana	NC_008589
Thalassiosira weissflogii	NC_025314
Thalictrum coreanum	NC_026103
Thamnocalamus spathiflorus	NC_024724
Thaumatella adunca	NC_035291
Themeda arguens	NC_035019
Themeda arundinacea	NC_035014
Themeda triandra	NC_035016
Theobroma cacao	NC_014676
Thlaspi arvense	NC_034362
Thorea hispida	NC_031171
Thuretia quercifolia	NC_035286
Thyridolepis xerophila	NC_030616
Thysanolaena latifolia	NC_025238
Tibouchina longifolia	NC_031889
Tilia amurensis	NC_028588
Tilia mandshurica	NC_028589
Tilia oliveri	NC_028590
Tilia paucicostata	NC_028591
Titanophycus setchellii	NC_031665
Tofieldia thibetica	NC_029813
Tolypiocladia glomerulata	NC_035299
Toricellia angulata	NC_031509
Torreya fargesii	NC_029398
Torreya grandis	NC_034806
Torreyochloa pallida	NC_027486
Toxarium undulatum	NC_031425
Trachelium caeruleum	NC_010442
Trachelomonas volvocina	NC_027288
Trachydiscus minutus	NC_026851
Trebouxiophyceae sp. MX-AZ01	NC_018569
Trebouxiophyceae sp. TP-2016a	NC_025528
Trematolobelia kauaiensis	NC_035398
Treubaria triappendiculata	NC_028578
Trichogloeopsis pedicellata	NC_031668
Trichosarcina mucosa	NC_034709
Trifolium aureum	NC_024035
Trifolium boissieri	NC_025743
Trifolium glanduliferum	NC_025744
Trifolium grandiflorum	NC_024034
Trifolium meduseum	NC_024166
Trifolium repens	NC_024036
Trifolium strictum	NC_025745
Trifolium subterraneum	NC_011828
Trigonobalanus doichangensis	NC_023959
Trillium cuneatum	NC_027185
Trillium decumbens	NC_027282
Trillium maculatum	NC_027738
Trillium tschonoskii	NC_027739
Triolena amazonica	NC_031890
Triparma laevis	NC_027746
Trisetum cernuum	NC_027487
Trithrinax brasiliensis	NC_029951
Trithuria inconspicua	NC_020372
Triticum aestivum	NC_002762
Triticum macha	NC_025955
Triticum monococcum	NC_021760
Triticum timopheevii	NC_024764
Triticum turgidum	NC_024814
Triticum urartu	NC_021762
Trochodendron aralioides	NC_021426
Trollius chinensis	NC_031849
Tsuga chinensis	NC_030630
Tydemania expeditionis	NC_026796
Typha latifolia	NC_013823
Ulmus davidiana	NC_032718
Ulmus laciniata	NC_032719
Ulmus macrocarpa	NC_032720
Ulmus pumila	NC_032721
Ulnaria acus	NC_016731
Ulva fasciata	NC_029040
Ulva linza	NC_030312
Undaria pinnatifida	NC_028503
Urochloa brizantha	NC_030067
Urochloa decumbens	NC_030066
Urochloa humidicola	NC_030069
Urochloa reptans	NC_030617
Urochloa ruziziensis	NC_030068
Utricularia gibba	NC_021449
Utricularia macrorhiza	NC_025653
Utricularia reniformis	NC_029719
Vaccinium macrocarpon	NC_019616
Vanilla aphylla	NC_035320
Vanilla planifolia	NC_026778
Vaucheria litorea	NC_011600
Veitchia arecina	NC_029950
Veratrum patulum	NC_022715
Verdigellas peltata	NC_030220
Vernicia fordii	NC_034803
Veronica nakaiana	NC_031153
Veronica persica	NC_031344
Veronicastrum sibiricum	NC_031345
Vertebrata australis	NC_035283
Vertebrata isogona	NC_035278
Vertebrata lanosa	NC_026523
Vertebrata thuyoides	NC_035273
Viburnum utile	NC_032296
Vicia sativa	NC_027155
Vigna angularis	NC_021091
Vigna radiata	NC_013843
Vigna unguiculata	NC_018051
Viola seoulensis	NC_026986
Viscum album	NC_028012
Viscum crassulae	NC_027959
Viscum minimum	NC_027829
Vitis aestivalis	NC_029454
Vitis amurensis	NC_031383
Vitis rotundifolia	NC_023790
Vitis vinifera	NC_007957
Viviania marifolia	NC_023259
Wallichia densiflora	NC_029949
Washingtonia robusta	NC_029974
Watanabea reniformis	NC_025526
Welwitschia mirabilis	NC_010654
Westoniella kohkemperi	NC_034889
Whiteochloa capillipes	NC_030618
Wildemania schizophylla	NC_029576
Wimmerella hederacea	NC_033377
Wisteria floribunda	NC_027677
Wisteria sinensis	NC_029406
Wolffia australiana	NC_015899
Wolffiella lingulata	NC_015894
Wollemia nobilis	NC_027235
Woodwardia unigemmata	NC_028543
Xerophyllum tenax	NC_027158
Xylochloris irregularis	NC_025534
Yamadaella caenomyce	NC_031666
Yucca brevifolia	NC_032711
Yucca filamentosa	NC_032712
Yucca queretaroensis	NC_032713
Yucca schidigera	NC_032714
Yushania levigata	NC_024725
Zamia furfuracea	NC_026040
Zanthoxylum bungeanum	NC_031386
Zanthoxylum piperitum	NC_027939
Zanthoxylum schinifolium	NC_030702
Zea diploperennis	NC_030377
Zea luxurians	NC_030301
Zea mays	NC_001666
Zea perennis	NC_030300
Zeugites pittieri	NC_030500
Zingiber spectabile	NC_020363
Zizania aquatica	NC_026967
Zizania latifolia	NC_029401
Ziziphus jujuba	NC_030299
Zoysia macrantha	NC_029418
Zygnema circumcarinatum	NC_008117
